
**** VECTORS ****
time spent on the queue PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		queue size after modification PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		queue size per minute PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		client processing order PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		processing time with client order PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		till processing order PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		client total time in the till PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		number of clients entering the queue per timer interval PolicyA.source ($0=123, #0 - General-0-20220306-02:09:52-13508)	
7861.181	0	7515.399	0	8760	0	8046.845	140	8046.845	345.0399999999999625	8046.845	3	8046.845	353.0399999999999625		
7945.211	0	7646.192	0	8820	0	8064.673	146	8064.673	115.4619999999999887	8064.673	1	8064.673	119.4619999999999887		
8026.467	0	7693.805	0	8880	0	8121.582	149	8121.582	51.77400000000000075	8121.582	3	8121.582	59.77400000000000065		
8029.455	0	7699.683	0	8940	0	8206.474	147	8206.474	178.007000000000004	8206.474	0	8206.474	180.007000000000004		
8061.808	0	7701.359	0	9000	0	8283.106	152	8283.106	73.91499999999999165	8283.106	0	8283.106	75.91499999999999165		
8079.538	0	7722.491	0	9060	0	8284.799	148	8284.799	249.3439999999999932	8284.799	2	8284.799	255.3439999999999932		
8108.367	0	7824.497	0	9120	0	8295.779	150	8295.779	212.2409999999999847	8295.779	1	8295.779	216.2409999999999847		
8207.191	0	7861.181	0	9180	0	8348.313	151	8348.313	229.9459999999999687	8348.313	4	8348.313	239.9459999999999687		
8227.448	0	7945.211	0	9240	0	8391.326	154	8391.326	92.3409999999999793	8391.326	0	8391.326	94.3409999999999793		
8296.985	0	8026.467	0	9300	0	8477.022	155	8477.022	110.37299999999999	8477.022	1	8477.022	114.37299999999999		
8362.649	0	8029.455	0	9360	0	8506.139	157	8506.139	113.74799999999999	8506.139	4	8506.139	123.74799999999999		
8369.735	0	8061.808	0	9420	0	8541.958	158	8541.958	91.97199999999997975	8541.958	0	8541.958	93.9719999999999797		
8382.391	0	8079.538	0	9480	0	8577.466	159	8577.466	53.9749999999999941	8577.466	1	8577.466	57.9749999999999941		
8447.986	0	8108.367	0	9540	0	8592.222	160	8592.222	35.90699999999999637	8592.222	0	8592.222	37.90699999999999632		
8519.491	0	8207.191	0	9600	0	8668.292	156	8668.292	292.557000000000015	8668.292	2	8668.292	298.557000000000015		
8554.315	0	8227.448	0	9660	0	8734.284	161	8734.284	141.3709999999999803	8734.284	1	8734.284	145.3709999999999803		
8588.913	0	8296.985	0	9720	0	8744.923	162	8744.923	67.09499999999999875	8744.923	0	8744.923	69.09499999999999875		
8675.828	0	8362.649	0	9780	0	8854.422	153	8854.422	618.973999999999931	8854.422	3	8854.422	626.973999999999931		
8725.861	0	8369.735	0	9840	0	8866.727	163	8866.727	134.865999999999985	8866.727	2	8866.727	140.865999999999985		
8731.185	0	8382.391	0	9900	0	8876.447	164	8876.447	135.262	8876.447	4	8876.447	145.262		
8859.078	0	8447.986	0	9960	0	8968.965	165	8968.965	107.887	8968.965	0	8968.965	109.887		
8960.271	0	8519.491	0	10020	0	9037.436	167	9037.436	50.5	9037.436	0	9037.436	52.5		
8984.936	0	8554.315	0	10080	0	9087.333	169	9087.333	79.61099999999998965	9087.333	3	9087.333	87.61099999999998955		
8996.225	0	8588.913	0	10140	0	9134.641	168	9134.641	132.4159999999999965	9134.641	2	9134.641	138.4159999999999965		
